tickerSymbol,language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,marketState,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPreviousClose,fullExchangeName,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,tradeable,cryptoTradeable,price,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,bid,ask,bidSize,askSize,financialCurrency,regularMarketOpen,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,bookValue,priceToBook,displayName,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,marketCap,forwardPE,averageAnalystRating,ipoExpectedDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,prevName,nameChangeDate,prevExchange,exchangeTransferDate,newListingDate,prevTicker,tickerChangeDate,underlyingSymbol,openInterest
XELB,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,"Xcel Brands, Inc","Xcel Brands, Inc.",finmb_141124439,America/New_York,EDT,-14400000,us_market,False,-9.845068,0.6401,REGULAR,1349184600000.0,4,-0.069899976,1679590824,0.71,NasdaqGM,10525.0,4200.0,0.0291,0.04762684,0.611 - 1.99,-1.3499,-0.6783417,0.611,1.99,0.79837,-0.15827,-0.19824141,0.9784775,-0.33837748,-0.3458204,15,0,False,False,0.6401,0.702,0.611 - 0.702,0.611,37122.0,0.6445,0.66,12.0,10.0,USD,0.72,0.0,,0.0,-0.23,3.91,0.16370843,Xcel Brands,,1668524400.0,1681761600.0,1682366400.0,-0.27,-0.65,-0.9847693,19624900.0,12561899.0,-2.3707407,3.0 - Hold,,,,,,,,,,,,,
XENE,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,Xenon Pharmaceuticals Inc.,Xenon Pharmaceuticals Inc.,finmb_565718,America/New_York,EDT,-14400000,us_market,False,2.324896,34.33,REGULAR,1415197800000.0,2,0.7800026,1679591422,33.55,NasdaqGM,389894.0,387680.0,9.390001,0.37650365,24.94 - 41.39,-7.0599976,-0.17057255,24.94,41.39,37.1274,-2.7973976,-0.07534591,35.92905,-1.5990486,-0.04450573,15,0,False,False,34.33,34.595,32.94 - 34.595,32.94,190924.0,34.29,34.31,8.0,8.0,USD,33.91,0.0,,0.0,-2.03,11.528,2.9779668,Xenon Pharmaceuticals,,1677706200.0,1683543540.0,1683892800.0,-3.12,-2.83,-12.130743,63038000.0,2164094720.0,-11.003206,1.6 - Buy,,,,,,,,,,,,,
XERS,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Xeris Biopharma Holdings, Inc.","Xeris Biopharma Holdings, Inc.",finmb_105901792,America/New_York,EDT,-14400000,us_market,False,0.0,1.32,REGULAR,1529587800000.0,4,0.0,1679591216,1.32,NasdaqGS,1141925.0,1003030.0,0.35000002,0.36082476,0.97 - 2.89,-1.57,-0.5432526,0.97,2.89,1.254,0.066000104,0.052631665,1.47305,-0.15304995,-0.10390004,15,0,False,False,1.32,1.35,1.3 - 1.35,1.3,282931.0,1.31,1.32,8.0,8.0,USD,1.32,0.0,,0.0,-0.69,0.332,3.975904,Xeris Biopharma,,1628146800.0,1659529800.0,1659961800.0,-0.32,-0.56,-2.357143,137288992.0,181221472.0,-4.1250005,1.5 - Strong Buy,,,,,"Xeris Pharmaceuticals, Inc.",2023-03-22,,,,,,,
XFIN,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,ExcelFin Acquisition Corp,ExcelFin Acquisition Corp.,finmb_1684328633,America/New_York,EDT,-14400000,us_market,False,0.09643422,10.38,REGULAR,1639665000000.0,2,0.010000229,1679590513,10.37,NasdaqGM,68225.0,42110.0,0.47500038,0.047955617,9.905 - 11.03,-0.6499996,-0.05893016,9.905,11.03,10.3176,0.062399864,0.006047905,10.099085,0.28091526,0.027815912,15,0,False,False,10.38,10.38,10.38 - 10.38,10.38,9401.0,10.38,10.39,14.0,8.0,USD,10.38,0.0,,0.0,,-0.283,-36.678448,ExcelFin,,,,,,,,23000000.0,298424992.0,,,2021-12-13,,,,,,,,,,,,
XFINU,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,ExcelFin Acquisition Corp,ExcelFin Acquisition Corp.,finmb_1684328633,America/New_York,EDT,-14400000,us_market,False,0.0,10.38,REGULAR,1634823000000.0,2,0.0,1679515154,10.38,NasdaqGM,775.0,40.0,0.57680035,0.05883797,9.8032 - 10.4081,-0.028100014,-0.0026998217,9.8032,10.4081,10.338478,0.041522026,0.004016261,10.119378,0.26062202,0.025754748,15,0,False,False,10.38,10.38,10.38 - 10.38,10.38,100.0,10.36,10.45,40.0,14.0,USD,10.38,0.0,,0.0,,-0.283,-36.678448,ExcelFin,,,,,,,,,,,,2021-10-21,,,,,,,,,,,,
XFINW,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,EXCELFIN ACQUISITION CORP C/WTS,ExcelFin Acquisition Corp.,finmb_1684328633,America/New_York,EDT,-14400000,us_market,False,12.443789,0.075,REGULAR,,4,0.008300006,1679588077,0.0667,NasdaqGM,,,0.030000001,0.6666667,0.045 - 0.0998,-0.024799995,-0.24849695,0.045,0.0998,,,,,,,15,0,False,False,0.075,0.0998,0.045 - 0.0998,0.045,2901.0,0.04,0.045,10.0,9.0,USD,0.0998,,,,,-0.041,-1.8292683,ExcelFin,,,,,,,,,,,,2021-12-13,,,,,,,,,,,,
XFOR,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,"X4 Pharmaceuticals, Inc.","X4 Pharmaceuticals, Inc.",finmb_283397098,America/New_York,EDT,-14400000,us_market,False,-1.7543912,0.84,REGULAR,1510842600000.0,4,-0.015000045,1679591406,0.855,NasdaqCM,771664.0,991270.0,0.19,0.2923077,0.65 - 2.413,-1.5730002,-0.6518857,0.65,2.413,0.9858,-0.14580005,-0.14790024,1.238415,-0.39841503,-0.32171366,15,0,False,False,0.84,0.873,0.83 - 0.873,0.83,521395.0,0.84,0.85,8.0,13.0,USD,0.86,0.0,,0.0,-2.66,0.9,0.93333334,X4 Pharmaceuticals,1552521600.0,1679403600.0,1683721800.0,1684153800.0,-0.49,-0.8,-1.05,121535000.0,102089400.0,-1.7142856,1.7 - Buy,,,,,,,,,,,,,
XGEIX,en-US,US,MUTUALFUND,Fund,Delayed Quote,False,NONE,USD,NAS,Guggenheim Energy & Income Fund,Guggenheim Energy & Income Fund,finmb_301399602,America/New_York,EDT,-14400000,us_market,False,0.1830943,623.77,REGULAR,1439991000000.0,2,1.14,1679573160,622.63,Nasdaq,0.0,0.0,-119.829956,-0.16114841,743.6 - 863.53,-239.76001,-0.27765104,743.6,863.53,848.71027,-224.94025,-0.26503775,823.83295,-200.06293,-0.24284405,15,0,False,False,623.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XGN,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,Exagen Inc.,Exagen Inc.,finmb_8444750,America/New_York,EDT,-14400000,us_market,False,0.0,2.25,REGULAR,1568899800000.0,4,0.0,1679589731,2.25,NasdaqGM,22367.0,29030.0,0.21099997,0.10348208,2.039 - 9.44,-7.1899996,-0.7616525,2.039,9.44,2.62674,-0.37673998,-0.14342493,3.833615,-1.5836151,-0.41308662,15,0,False,False,2.25,2.259,2.21 - 2.259,2.21,53370.0,2.2,2.27,11.0,22.0,USD,2.2127,0.0,,0.0,-2.23,2.566,0.87685114,Exagen,,1679344200.0,1683629940.0,1684152000.0,-1.58,-1.95,-1.1538461,16825700.0,37857824.0,-1.4240506,1.7 - Buy,,,,,,,,,,,,,
XILSX,en-US,US,MUTUALFUND,Fund,,False,NONE,USD,NAS,Pioneer ILS Interval Fund,Pioneer ILS Interval Fund,finmb_269821912,America/New_York,EDT,-14400000,us_market,False,0.0,8.29,REGULAR,1418826600000.0,2,0.0,1679573160,8.29,Nasdaq,0.0,0.0,0.06000042,0.0072904523,8.23 - 8.73,-0.43999958,-0.05040087,8.23,8.73,8.3586,-0.0685997,-0.008207081,8.3827,-0.092700005,-0.01105849,15,0,False,False,8.29,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XLO,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Xilio Therapeutics, Inc.","Xilio Therapeutics, Inc.",finmb_365333564,America/New_York,EDT,-14400000,us_market,False,7.216488,3.12,REGULAR,1634909400000.0,4,0.2099998,1679583958,2.91,NasdaqGS,54996.0,27330.0,1.1699998,0.5999999,1.95 - 8.1,-4.9800005,-0.6148148,1.95,8.1,3.1843,-0.06430006,-0.020192841,2.744035,0.37596488,0.13701169,15,0,False,False,3.12,3.16,2.95 - 3.16,2.95,8279.0,2.81,3.25,12.0,11.0,USD,3.0,0.0,,0.0,-3.44,3.852,0.8099688,Xilio Therapeutics,,1677791101.0,1677791101.0,1677791101.0,-2.9,-2.62,-1.1908396,27471700.0,85711704.0,-1.075862,1.8 - Buy,2021-10-22,,,,,,,,,,,,
XM,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Qualtrics International Inc.,Qualtrics International Inc.,finmb_585920294,America/New_York,EDT,-14400000,us_market,False,0.08483818,17.695,REGULAR,1611844200000.0,2,0.01499939,1679591442,17.68,NasdaqGS,4290430.0,11150430.0,8.375,0.89860517,9.32 - 30.28,-12.585001,-0.4156209,9.32,30.28,15.43,2.2649994,0.14679192,12.57085,5.1241493,0.40762153,15,0,False,False,17.695,17.71,17.68 - 17.71,17.68,4784401.0,17.69,17.7,423.0,400.0,USD,17.7,0.0,,0.0,-1.83,3.206,5.5193386,Qualtrics,,1674684000.0,1681934400.0,1682366400.0,0.31,0.21,84.26191,182606000.0,10719206400.0,57.080643,2.8 - Hold,2021-01-28,,,,,,,,,,,,
XMTR,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,"Xometry, Inc.","Xometry, Inc.",finmb_316229534,America/New_York,EDT,-14400000,us_market,False,-0.13377595,14.93,REGULAR,1625059800000.0,2,-0.019999504,1679591442,14.95,NasdaqGS,810637.0,1068120.0,0.45499992,0.0314335,14.475 - 64.348,-49.418,-0.76798034,14.475,64.348,27.6655,-12.7355,-0.46033868,40.365524,-25.435524,-0.63012993,15,0,False,False,14.93,15.6,14.78 - 15.6,14.78,246134.0,14.8,14.83,13.0,8.0,USD,15.2,0.0,,0.0,-1.54,7.869,1.8973186,Xometry,,1677677400.0,1677677400.0,1677677400.0,0.07,-0.48,-31.104168,45070500.0,759586176.0,213.28572,2.2 - Buy,2021-06-30,,,,,,,,,,,,
XNCR,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,"Xencor, Inc.","Xencor, Inc.",finmb_744102,America/New_York,EDT,-14400000,us_market,False,1.6008946,27.29,REGULAR,1386081000000.0,2,0.4300003,1679591357,26.86,NasdaqGM,395754.0,501470.0,7.9350014,0.40997165,19.355 - 38.2,-10.91,-0.2856021,19.355,38.2,31.688,-4.397999,-0.13879067,28.67125,-1.3812485,-0.048175383,15,0,False,False,27.29,27.835,26.965 - 27.835,26.965,109371.0,27.3,27.31,8.0,8.0,USD,27.14,0.0,,0.0,-0.89,12.125,2.2507217,Xencor,,1677187800.0,1683111540.0,1683547200.0,-2.58,-2.82,-9.677305,60030100.0,1638221440.0,-10.57752,1.7 - Buy,,,,,,,,,,,,,
XNET,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Xunlei Limited,Xunlei Limited,finmb_134031691,America/New_York,EDT,-14400000,us_market,False,2.7027001,1.9,REGULAR,1403616600000.0,4,0.049999952,1679591257,1.85,NasdaqGS,97261.0,105200.0,1.055,1.2485206,0.845 - 2.225,-0.32499993,-0.1460674,0.845,2.225,1.98276,-0.08275998,-0.041739788,1.670395,0.22960496,0.1374555,15,0,False,False,1.9,1.94,1.88 - 1.94,1.88,26075.0,1.87,1.9,11.0,10.0,USD,1.88,0.0,6.5517244,0.0,0.29,4.767,0.39857352,Xunlei,,1678968000.0,1684153800.0,1684499400.0,,,,65009500.0,123518048.0,,,,,,,,,,,,,,,
XOMA,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,XOMA Corporation,XOMA Corporation,finmb_36769,America/New_York,EDT,-14400000,us_market,False,4.063781,20.23,REGULAR,518448600000.0,2,0.789999,1679589920,19.44,NasdaqGM,30908.0,27090.0,4.549999,0.2901785,15.68 - 32.09,-11.860001,-0.36958554,15.68,32.09,21.1136,-0.88360023,-0.041849814,19.83365,0.39634895,0.01998366,15,0,False,False,20.23,20.51,19.25 - 20.51,19.25,16366.0,19.75,20.49,10.0,13.0,USD,19.5,0.0,,0.0,-1.92,10.823,1.8691674,XOMA,1476748800.0,1678365001.0,1683117000.0,1683549000.0,-0.34,-0.96,-21.072916,11461000.0,231856032.0,-59.499996,2.5 - Buy,,,,,,,,,,,,,
XOMAO,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,XOMA Corporation - Depositary S,XOMA Corporation,finmb_36769,America/New_York,EDT,-14400000,us_market,False,2.2828746,24.1899,REGULAR,1618234200000.0,2,0.5398998,1679586403,23.65,NasdaqGM,4664.0,3860.0,2.4398994,0.11217929,21.75 - 26.81,-2.6201,-0.09772846,21.75,26.81,24.53868,-0.34877968,-0.014213466,24.359985,-0.1700859,-0.0069821845,15,0,False,False,24.1899,24.2,23.6512 - 24.2,23.6512,5486.0,23.1,24.14,12.0,10.0,USD,24.0,0.0,24.165733,0.0,1.001,10.823,2.2350457,XOMA,1673913600.0,,,,,,,,,,,2021-04-12,,,,,,,,,,,,
XOMAP,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,XOMA Corporation - 8.625% Serie,XOMA Corporation,finmb_36769,America/New_York,EDT,-14400000,us_market,False,-0.2914907,24.1499,REGULAR,1608129000000.0,2,-0.07060051,1679587184,24.2205,NasdaqGM,1988.0,2360.0,2.009901,0.09078144,22.14 - 27.09,-2.9400997,-0.10853081,22.14,27.09,24.88184,-0.7319393,-0.029416608,24.766556,-0.61665535,-0.024898712,15,0,False,False,24.1499,24.1499,24.1499 - 24.1499,24.1499,179.0,24.13,24.15,8.0,9.0,USD,24.1499,0.0,24.125774,0.0,1.001,10.823,2.23135,XOMA,1673913600.0,,,,,,,,,,,,,,,,,,,,,,,
XOS,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,"Xos, Inc.","Xos, Inc.",finmb_681090264,America/New_York,EDT,-14400000,us_market,False,1.5350393,0.5027,REGULAR,1607437800000.0,4,0.0075999796,1679591067,0.4951,NasdaqGM,439745.0,249470.0,0.072699964,0.16906968,0.43 - 3.53,-3.0273,-0.85759205,0.43,3.53,0.831,-0.3283,-0.3950662,1.255695,-0.752995,-0.599664,15,0,False,False,0.5027,0.5228,0.4953 - 0.5228,0.4953,115073.0,0.5003,0.505,11.0,11.0,USD,0.5127,0.0,,0.0,-0.22,0.768,0.6545572,Xos,,,,,-0.48,-0.5,-1.0054,168034000.0,92660168.0,-1.0472916,2.3 - Buy,,,,,,,,,,,,,
XOSWW,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NGM,,"Xos, Inc.",finmb_681090264,America/New_York,EDT,-14400000,us_market,False,0.0,0.0421,REGULAR,,4,0.0,1679514780,0.0421,NasdaqGM,,,0.0,0.0,0.0421 - 0.0769,-0.034799997,-0.45253572,0.0421,0.0769,,,,,,,15,0,False,False,0.0421,0.0769,0.0421 - 0.0769,0.0421,41756.0,1.02,1.04,9.0,12.0,USD,1.07,,,,-0.935,-1.346,-0.03127786,Xos,,,,,,,,,,,,,,,,,,,,,,,,
XP,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,XP Inc.,XP Inc.,finmb_280872908,America/New_York,EDT,-14400000,us_market,False,-4.4815483,10.87,REGULAR,1576074600000.0,2,-0.5100002,1679591446,11.38,NasdaqGS,5523379.0,7239530.0,0.5699997,0.055339776,10.3 - 33.63,-22.760002,-0.6767767,10.3,33.63,14.6206,-3.7505999,-0.25652847,17.66935,-6.79935,-0.38481042,15,0,False,False,10.87,11.57,10.87 - 11.57,10.87,2231635.0,10.97,10.98,22.0,22.0,BRL,11.54,0.0,9.619469,0.0,1.13,30.393,0.35764813,XP,,1676584800.0,1682971200.0,1683316800.0,1.6,1.33,8.172932,447801984.0,6092840960.0,6.79375,2.5 - Buy,2021-10-04,,,,,,,,,,,,
XPAX,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,XPAC Acquisition Corp.,XPAC Acquisition Corp.,finmb_714760270,America/New_York,EDT,-14400000,us_market,False,0.0,10.19,REGULAR,1632749400000.0,2,0.0,1679075270,10.19,NasdaqCM,116901.0,1080.0,0.55999947,0.058151554,9.63 - 10.6,-0.4100008,-0.03867932,9.63,10.6,10.11694,0.073060036,0.007221555,9.905895,0.28410435,0.02868033,15,0,False,False,10.19,10.195,10.17 - 10.195,10.17,5201.0,10.17,10.2,14.0,30.0,USD,10.19,0.0,,0.0,,-0.507,-20.098618,XPAC,,,,,,,,21961100.0,279729760.0,,,2021-09-20,,,,,,,,,,,,
XPAXU,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,XPAC Acquisition Corp.,XPAC Acquisition Corp.,finmb_714760270,America/New_York,EDT,-14400000,us_market,False,0.0,10.2,REGULAR,1627651800000.0,2,0.0,1679515165,10.2,NasdaqCM,14696.0,77.0,0.4499998,0.046153825,9.75 - 10.43,-0.2300005,-0.02205182,9.75,10.43,10.1659,0.03409958,0.0033543098,9.980752,0.21924782,0.021967065,15,0,False,False,10.2,10.2,10.2 - 10.2,10.2,100.0,10.2,10.3,14.0,9.0,USD,10.2,0.0,,0.0,,-0.507,-20.118341,XPAC,,,,,,,,,,,,2021-07-30,,,,,,,,,,,,
XPAXW,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NCM,XPAC Acquisition Corp. Warrant,XPAC Acquisition Corp.,finmb_714760270,America/New_York,EDT,-14400000,us_market,False,-4.472758,0.10871,REGULAR,,4,-0.0050899982,1679582344,0.1138,NasdaqCM,,,0.057609998,1.1273972,0.0511 - 0.10871,0.0,0.0,0.0511,0.10871,,,,,,,15,0,False,False,0.10871,0.10871,0.0511 - 0.10871,0.0511,803.0,0.051,0.1148,13.0,12.0,USD,0.0712,,,,,0.003,36.236668,XPAC,,,,,,,,,,,,2021-09-20,,,,,,,,,,,,
XPDB,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,Power & Digital Infrastructure ,Power & Digital Infrastructure Acquisition II Corp.,finmb_1759006075,America/New_York,EDT,-14400000,us_market,False,0.097658485,10.25,REGULAR,1643725800000.0,2,0.010000229,1679578203,10.24,NasdaqGM,184062.0,166700.0,0.47999954,0.04912994,9.77 - 10.65,-0.39999962,-0.037558652,9.77,10.65,10.183,0.06700039,0.006579632,9.969875,0.28012466,0.028097108,15,0,False,False,10.25,10.25,10.25 - 10.25,10.25,100.0,10.24,10.25,10.0,10.0,USD,10.25,0.0,,0.0,,-0.251,-40.836655,Power & Digital Infrastructure Acquisition II,,,,,,,,28750000.0,368359360.0,,,2022-01-31,,,,,,,,,,,,
XPDBU,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,Power & Digital Infrastructure ,Power & Digital Infrastructure Acquisition II Corp.,finmb_1759006075,America/New_York,EDT,-14400000,us_market,False,0.0,10.37,REGULAR,1639146600000.0,2,0.0,1679413764,10.37,NasdaqGM,1110.0,970.0,0.48999977,0.049595118,9.88 - 10.825,-0.45499992,-0.042032328,9.88,10.825,10.23612,0.13387966,0.013079141,10.03329,0.33670998,0.033559278,15,0,False,False,10.37,10.37,10.37 - 10.37,10.37,12.0,10.29,10.4,18.0,14.0,USD,10.37,0.0,,0.0,,-0.251,-41.314743,Power & Digital Infrastructure Acquisition II,,,,,,,,,,,,2021-12-10,,,,,,,,,,,,
XPDBW,en-US,US,EQUITY,Equity,Delayed Quote,True,HIGH,USD,NGM,Power & Digital Infrastructure ,Power & Digital Infrastructure Acquisition II Corp.,finmb_1759006075,America/New_York,EDT,-14400000,us_market,False,0.0,0.12,REGULAR,,4,0.0,1679411405,0.12,NasdaqGM,,,0.0,0.0,0.12 - 0.12,0.0,0.0,0.12,0.12,,,,,,,15,0,False,False,0.12,0.12,0.12 - 0.12,0.12,5012.0,0.12,0.13,8.0,11.0,USD,0.12,0.0,,0.0,,0.004,29.999998,Power & Digital Infrastructure Acquisition II,,,,,,,,,,,,2022-01-31,,,,,,,,,,,,
XPEL,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,"XPEL, Inc.","XPEL, Inc.",finmb_10945567,America/New_York,EDT,-14400000,us_market,False,-0.41099957,63.0,REGULAR,1561987800000.0,2,-0.25999832,1679591425,63.26,NasdaqCM,160871.0,153480.0,23.2,0.5829146,39.8 - 87.01,-24.010002,-0.2759453,39.8,87.01,72.2405,-9.240501,-0.12791303,64.77207,-1.7720718,-0.027358579,15,0,False,False,63.0,64.0376,62.98 - 64.0376,62.98,74552.0,62.97,63.2,8.0,8.0,USD,63.83,0.0,43.75,0.0,1.44,4.516,13.950399,XPEL,,1677600000.0,1683549000.0,1683894600.0,2.7,2.08,30.288464,27616100.0,1739814272.0,23.333332,2.0 - Buy,,,,,,,,,,,,,
XPON,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,Expion360 Inc.,Expion360 Inc.,finmb_1759988183,America/New_York,EDT,-14400000,us_market,False,-1.6806707,5.85,REGULAR,1648819800000.0,2,-0.099999905,1679591240,5.95,NasdaqCM,2592132.0,357910.0,4.95,5.5,0.9 - 11.29,-5.44,-0.48184234,0.9,11.29,3.58406,2.26594,0.6322271,2.5993,3.2507,1.250606,15,0,False,False,5.85,6.1199,5.8 - 6.1199,5.8,82478.0,5.78,5.91,10.0,13.0,USD,5.92,0.0,,0.0,-1.41,1.922,3.0437043,Expion360,,,,,-0.6,-1.16,-5.0431037,6802460.0,39794392.0,-9.749999,,2022-04-01,,,,,,,,,,,,
XPRTX,en-US,US,MUTUALFUND,Fund,Delayed Quote,False,NONE,USD,NAS,Invesco Senior Loan Fund Class ,Invesco Senior Loan Fund Class IB,finmb_6184284,America/New_York,EDT,-14400000,us_market,False,0.0,5.74,REGULAR,626106600000.0,2,0.0,1679573160,5.74,Nasdaq,0.0,0.0,-0.6600003,-0.10312505,6.4 - 6.62,-0.8800001,-0.13293053,6.4,6.62,6.4836,-0.74360037,-0.114689425,6.53915,-0.79915047,-0.12221014,15,0,False,False,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRAY,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,DENTSPLY SIRONA Inc.,DENTSPLY SIRONA Inc.,finmb_27504,America/New_York,EDT,-14400000,us_market,False,1.4980708,36.925,REGULAR,555773400000.0,2,0.54499817,1679591449,36.38,NasdaqGS,2108722.0,2326480.0,10.445,0.39444864,26.48 - 50.64,-13.715,-0.27083334,26.48,50.64,36.899,0.026000977,0.00070465263,33.80895,3.1160507,0.092166446,15,0,False,False,36.925,37.11,36.41 - 37.11,36.41,391845.0,36.95,36.98,8.0,8.0,USD,36.46,0.5,,0.013743815,-4.34,17.709,2.085098,DENTSPLY SIRONA,1681430400.0,1677591000.0,1683549000.0,1683894600.0,2.23,1.89,19.537037,215362000.0,7952241664.0,16.558296,2.6 - Hold,,,,,,,,,,,,,
XRTX,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NCM,XORTX Therapeutics Inc.,XORTX Therapeutics Inc.,finmb_259860883,America/New_York,EDT,-14400000,us_market,False,-2.0195973,0.49,REGULAR,1632403800000.0,4,-0.010100007,1679587910,0.5001,NasdaqCM,935005.0,65380.0,0.022000015,0.047008578,0.468 - 2.29,-1.8,-0.7860262,0.468,2.29,0.62222,-0.13221997,-0.21249714,1.025625,-0.535625,-0.52224255,15,0,False,False,0.49,0.51,0.4812 - 0.51,0.4812,14703.0,0.4801,0.4963,10.0,29.0,CAD,0.51,0.0,1.2894738,0.0,0.38,0.824,0.5946602,XORTX Therapeutics,,,,,-0.68,-0.72,-0.6805555,14389700.0,7050953.0,-0.72058827,1.5 - Strong Buy,2021-10-13,,,,,,,,,,,,
XRX,en-US,US,EQUITY,Equity,Nasdaq Real Time Price,True,HIGH,USD,NMS,Xerox Holdings Corporation,Xerox Holdings Corporation,finmb_103599,America/New_York,EDT,-14400000,us_market,False,-0.0336708,14.845,REGULAR,-252322200000.0,2,-0.0050001144,1679591430,14.85,NasdaqGS,1329089.0,1350760.0,3.045,0.25805086,11.8 - 20.99,-6.1449995,-0.29275844,11.8,20.99,16.38,-1.5349989,-0.09371178,15.91755,-1.0725498,-0.06738159,15,0,False,False,14.845,15.225,14.835 - 15.225,14.835,349375.0,14.87,14.88,13.0,8.0,USD,14.92,1.0,,0.06734007,-2.18,21.46,0.69175214,Xerox,1682899200.0,1674738000.0,1681900200.0,1682332200.0,1.66,1.35,10.996296,156434000.0,2322262784.0,8.942771,3.6 - Underperform,2021-09-21,,,,,,,,,,,,
XSIAX,en-US,US,MUTUALFUND,Fund,,False,NONE,USD,NAS,Voya Senior Income Fund Class A,Voya Senior Income Fund,finmb_3601223,America/New_York,EDT,-14400000,us_market,False,0.21186441,9.46,REGULAR,985962600000.0,2,0.02,1679573187,9.44,Nasdaq,0.0,0.0,-0.5699997,-0.056829482,10.03 - 10.95,-1.4899998,-0.13607304,10.03,10.95,10.920882,-1.4608822,-0.13376962,10.847333,-1.3873329,-0.12789622,15,0,False,False,9.46,,,,,,,,,USD,,0.4,,0.042372882,-0.449,10.901,0.8678103,,,,,,,,,,,,,,,,,,,,,,,,,
XSICX,en-US,US,MUTUALFUND,Fund,Delayed Quote,False,NONE,USD,NAS,Voya Senior Income Fund Class C,Voya Senior Income Fund,finmb_3601223,America/New_York,EDT,-14400000,us_market,False,0.21231425,9.44,REGULAR,985962600000.0,2,0.02,1679573160,9.419999,Nasdaq,0.0,0.0,-0.84000015,-0.08171208,10.28 - 10.96,-1.5200005,-0.13868618,10.28,10.96,10.647,-1.2070007,-0.11336533,10.8314,-1.3914003,-0.12845989,15,0,False,False,9.44,,,,,,,,,USD,,0.4,,0.042462848,-0.449,10.901,0.86597556,,,,,,,,,,,,,,,,,,,,,,,,,
